"[40.76208, -73.9975, 40.7616, -73.99784]",M00582510,#FF0000,11 AVE,West 44 St,West 43 St,W
"[40.76493, -73.99794, 40.76543, -73.99758]",M00626012,#FF0000,12 AVE,West 47 St,West 48 St,E
"[40.85534, -73.92745, 40.85557, -73.92729, 40.85619, -73.92681, 40.85634, -73.9267, 40.85649, -73.92666, 40.85664, -73.92667, 40.85678, -73.92673, 40.85687, -73.92681, 40.85695, -73.92692, 40.85708, -73.92712, 40.85714, -73.92722]",M009129408,#00FF00,AUDUBON AVE,West 190 St,Fort George Ave,E
"[40.76615, -73.99702, 40.76665, -73.99665]",M0062618,#FF0000,12 AVE,West 49 St,West 50 St,E
"[40.85722, -73.92717, 40.85748, -73.92685, 40.85785, -73.92653, 40.85802, -73.92636, 40.85811, -73.92619, 40.85815, -73.92608]",M0103070,#00FF00,AMSTERDAM AVE,Audubon Ave,West 190 St,W
"[40.76741, -73.9961, 40.7679, -73.99575]",M00626210,#FF0000,12 AVE,West 51 St,West 52 St,E
"[40.85815, -73.92608, 40.85816, -73.92605, 40.85818, -73.92593, 40.85818, -73.92581, 40.85817, -73.92565, 40.85814, -73.92551, 40.85804, -73.92532, 40.85801, -73.92523, 40.85788, -73.9251, 40.85774, -73.92501, 40.85753, -73.9249, 40.85715, -73.92476]",M010307460,#FF0000,AMSTERDAM AVE,Audubon Ave,West 190 St,W
"[40.76201, -73.99727, 40.76176, -73.99666]",M00654315,#00FF00,WEST 44 ST,Eleventh Ave,Tenth Ave,S
"[40.76311, -73.99948, 40.76284, -73.99887]",M00669420,#00FF00,WEST 44 ST,12 Ave,11 Ave,N
"[40.85715, -73.92476, 40.85714, -73.92476, 40.857, -73.92474, 40.85668, -73.92476, 40.85604, -73.92522]",M0103071054,#00FF00,AMSTERDAM AVE,Audubon Ave,West 190 St,W
"[40.76284, -73.99887, 40.76227, -73.99757]",M006694216,#FF0000,WEST 44 ST,12 Ave,11 Ave,N
"[40.85604, -73.92522, 40.85392, -73.92675]",M0103071489,#00FF00,AMSTERDAM AVE,Audubon Ave,West 190 St,W
"[40.76276, -73.99708, 40.76294, -73.99752]",M0066958,#00FF00,WEST 45 ST,Eleventh Ave,Twelfth Ave,S
"[40.85704, -73.92729, 40.857, -73.92722, 40.85687, -73.92702, 40.8568, -73.92692, 40.85673, -73.92686, 40.85662, -73.92681, 40.8565, -73.9268, 40.85638, -73.92683, 40.85637, -73.92684]",M0116110,#00FF00,AUDUBON AVE,Fort George Ave,West 193 St,W
"[40.76294, -73.99752, 40.76329, -73.99835]",M006695147,#FF0000,WEST 45 ST,Eleventh Ave,Twelfth Ave,S
"[40.85138, -73.9272, 40.8508, -73.92752]",M00820112,#00FF00,LAUREL HILL TERRACE,West 187 St,West 186 St,W
"[40.76329, -73.99835, 40.76352, -73.99889]",M006695409,#00FF00,WEST 45 ST,Eleventh Ave,Twelfth Ave,S
"[40.76577, -73.99453, 40.7647, -73.99197]",M00716214,#00FF00,WEST 50 ST,11 Ave,10 Ave,S
"[40.85365, -73.92693, 40.85336, -73.92716]",M00831919,#FF0000,AMSTERDAM AVE,West 190 St,West 189 St,W
"[40.76462, -73.99537, 40.76405, -73.99402]",M00729015,#00FF00,WEST 48 ST,11 Ave,10 Ave,N
"[40.85336, -73.92716, 40.85322, -73.92726]",M008319144,#00FF00,AMSTERDAM AVE,West 190 St,West 189 St,W
"[40.76452, -73.99545, 40.7643, -73.99491]",M00729715,#00FF00,WEST 48 ST,11 Ave,10 Ave,S
"[40.85153, -73.92719, 40.85185, -73.92797]",M00862318,#00FF00,WEST 187 ST,Laurel Hill Terrace,Amsterdam Ave,N
"[40.7643, -73.99491, 40.76426, -73.99482]",M007297186,#FF0000,WEST 48 ST,11 Ave,10 Ave,S
"[40.76426, -73.99482, 40.76416, -73.99459]",M007297216,#00FF00,WEST 48 ST,11 Ave,10 Ave,S
"[40.85322, -73.92735, 40.85371, -73.92854]",M00866918,#00FF00,WEST 189 ST,Amsterdam Ave,Audubon Ave,N
"[40.76416, -73.99459, 40.76411, -73.99446]",M007297288,#FF0000,WEST 48 ST,11 Ave,10 Ave,S
"[40.85309, -73.92736, 40.85295, -73.92745]",M00942418,#00FF00,AMSTERDAM AVE,West 189 St,West 188 St,W
"[40.76791, -73.99574, 40.76716, -73.99399]",M00747120,#00FF00,WEST 52 ST,Twelfth Ave,Eleventh Ave,S
"[40.85295, -73.92745, 40.85275, -73.92758]",M00942474,#00FF00,AMSTERDAM AVE,West 189 St,West 188 St,W
"[40.76327, -73.99636, 40.76255, -73.99461]",M00797415,#00FF00,WEST 46 ST,11 Ave,10 Ave,S
"[40.85275, -73.92758, 40.8526, -73.92768]",M009424156,#00FF00,AMSTERDAM AVE,West 189 St,West 188 St,W
"[40.76255, -73.99461, 40.76247, -73.99443]",M007974565,#FF0000,WEST 46 ST,11 Ave,10 Ave,S
"[40.85312, -73.92742, 40.85346, -73.92824]",M01109918,#00FF00,WEST 189 ST,Amsterdam Ave,Audubon Ave,S
"[40.76286, -73.99704, 40.76362, -73.99882]",M00809411,#FF0000,WEST 45 ST,Eleventh Ave,Twelfth Ave,N
"[40.76553, -73.9975, 40.76506, -73.99642]",M00809519,#FF0000,WEST 48 ST,12 Ave,11 Ave,N
"[40.85253, -73.92756, 40.85309, -73.9272, 40.85317, -73.92714]",M00850210,#FF0000,AMSTERDAM AVE,Laurel Hill Terrace,Ft George Hill,E
"[40.85317, -73.92714, 40.8537, -73.92674, 40.85374, -73.9267]",M008502270,#00FF00,AMSTERDAM AVE,Laurel Hill Terrace,Ft George Hill,E
"[40.76506, -73.99642, 40.76478, -73.99576]",M008095361,#FF0000,WEST 48 ST,12 Ave,11 Ave,N
"[40.76672, -73.99648, 40.76635, -73.99561]",M00809620,#00FF00,WEST 50 ST,12 Ave,11 Ave,N
"[40.85374, -73.9267, 40.85378, -73.92668, 40.85397, -73.92655]",M008502512,#FF0000,AMSTERDAM AVE,Laurel Hill Terrace,Ft George Hill,E
"[40.76635, -73.99561, 40.76598, -73.99473]",M008096295,#FF0000,WEST 50 ST,12 Ave,11 Ave,N
"[40.86629, -73.92805, 40.86666, -73.92851]",M0020940,#00FF00,DYCKMAN ST,Seaman Ave,Payson Ave,N
"[40.76302, -73.99958, 40.76216, -73.99762]",M00840521,#FF0000,WEST 44 ST,Twelfth Ave,Eleventh Ave,S
"[40.86666, -73.92851, 40.86673, -73.9286]",M002094185,#00FF00,DYCKMAN ST,Seaman Ave,Payson Ave,N
"[40.7646, -73.99565, 40.7645, -73.99572]",M00912110,#00FF00,11 AVE,West 48 St,West 47 St,W
"[40.86659, -73.93049, 40.86692, -73.93087]",M00838710,#FF0000,RIVERSIDE DR,Henshaw St,Staff St,N
"[40.7645, -73.99572, 40.7644, -73.9958]",M00912150,#FF0000,11 AVE,West 48 St,West 47 St,W
"[40.7644, -73.9958, 40.7641, -73.99602]",M00912192,#00FF00,11 AVE,West 48 St,West 47 St,W
"[40.86663, -73.92881, 40.86603, -73.92968]",M00880526,#00FF00,PAYSON AVE,Dyckman St,Riverside Dr,E
"[40.76531, -73.99536, 40.76606, -73.99711]",M00913712,#FF0000,WEST 49 ST,11 Ave,12 Ave,S
"[40.86672, -73.9289, 40.86609, -73.92979]",M00880626,#00FF00,PAYSON AVE,Dyckman St,Riverside Dr,W
"[40.762, -74.00089, 40.76244, -74.00035]",M00925212,#FF0000,12 AVE,West 42 St,West 43 St,E
"[40.76521, -73.9952, 40.76472, -73.99556]",M00926012,#00FF00,11 AVE,West 49 St,West 48 St,W
"[40.768, -73.99564, 40.76779, -73.99516]",M00928620,#FF0000,WEST 52 ST,Twelfth Ave,Eleventh Ave,N
"[40.86717, -73.92935, 40.86677, -73.92886]",M0088209,#00FF00,DYCKMAN ST,Henshaw St,Payson Ave,S
"[40.86668, -73.92874, 40.86622, -73.92817]",M00882111,#00FF00,DYCKMAN ST,Payson Ave,Seaman Ave,S
"[40.76779, -73.99516, 40.76744, -73.99435]",M009286174,#00FF00,WEST 52 ST,Twelfth Ave,Eleventh Ave,N
"[40.7635, -73.99463, 40.7636, -73.99486]",M009333449,#00FF00,WEST 47 ST,10 Ave,11 Ave,N
"[40.86625, -73.92788, 40.86686, -73.92702]",M01005730,#00FF00,SEAMAN AVE,Dyckman St,Cumming St,E
"[40.7636, -73.99486, 40.76368, -73.99505]",M009333521,#00FF00,WEST 47 ST,10 Ave,11 Ave,N
"[40.76368, -73.99505, 40.76376, -73.99526]",M009333583,#FF0000,WEST 47 ST,10 Ave,11 Ave,N
"[40.76376, -73.99526, 40.76391, -73.9956]",M009333647,#00FF00,WEST 47 ST,10 Ave,11 Ave,N
"[40.76391, -73.9956, 40.76397, -73.99576]",M009333756,#FF0000,WEST 47 ST,10 Ave,11 Ave,N
"[40.76397, -73.99576, 40.764, -73.99582]",M009333805,#00FF00,WEST 47 ST,10 Ave,11 Ave,N
"[40.8677, -73.92998, 40.86737, -73.92959]",M01126510,#00FF00,DYCKMAN ST,Staff St,Henshaw St,S
"[40.7643, -73.99839, 40.76478, -73.99805]",M00975812,#FF0000,12 AVE,West 46 St,West 47 St,E
"[40.86737, -73.92959, 40.86729, -73.92949]",M011265170,#FF0000,DYCKMAN ST,Staff St,Henshaw St,S
"[40.76201, -73.9953, 40.76264, -73.9968]",M010084348,#00FF00,WEST 45 ST,10 Ave,11 Ave,S
"[40.86929, -73.93184, 40.86906, -73.93157]",M0116320,#FF0000,DYCKMAN ST,Dead End St,Staff St,S
"[40.76258, -74.00018, 40.76299, -73.99964]",M01010510,#FF0000,12 AVE,West 43 St,West 44 St,E
"[40.86906, -73.93157, 40.86848, -73.9309]",M011632111,#FF0000,DYCKMAN ST,Dead End St,Staff St,S
"[40.86848, -73.9309, 40.86771, -73.92999]",M011632394,#00FF00,DYCKMAN ST,Dead End St,Staff St,S
"[40.76555, -73.99749, 40.76603, -73.99712]",M01024413,#FF0000,12 AVE,West 48 St,West 49 St,E
"[40.8666, -73.93042, 40.86665, -73.93034]",M01166819,#FF0000,HENSHAW ST,Riverside Dr,Dyckman St,W
"[40.76663, -73.99655, 40.76589, -73.99479]",M01042220,#FF0000,WEST 50 ST,12 Ave,11 Ave,S
"[40.7654, -73.99529, 40.76615, -73.99704]",M0104319,#FF0000,WEST 49 ST,11 Ave,12 Ave,N
"[40.86665, -73.93034, 40.86723, -73.92952]",M01166849,#00FF00,HENSHAW ST,Riverside Dr,Dyckman St,W
"[40.76424, -73.99832, 40.76364, -73.99692]",M01062014,#00FF00,WEST 46 ST,12 Ave,11 Ave,N
"[40.76364, -73.99692, 40.76349, -73.99658]",M010620458,#FF0000,WEST 46 ST,12 Ave,11 Ave,N
"[40.86652, -73.93033, 40.86655, -73.93028]",M01166920,#FF0000,HENSHAW ST,Riverside Dr,Dyckman St,E
"[40.76211, -73.99721, 40.76203, -73.99702]",M01073815,#00FF00,WEST 44 ST,Eleventh Ave,Tenth Ave,N
"[40.86655, -73.93028, 40.86715, -73.92942]",M01166936,#00FF00,HENSHAW ST,Riverside Dr,Dyckman St,E
"[40.76203, -73.99702, 40.76168, -73.99618]",M01073875,#00FF00,WEST 44 ST,Eleventh Ave,Tenth Ave,N
"[40.8688, -73.93107, 40.86937, -73.93175]",M0124300,#FF0000,DYCKMAN ST,Henry Hudson Pkwy Exit Ramp,Dead End,N
"[40.76204, -73.99737, 40.76188, -73.99747]",M01079511,#00FF00,11 AVE,West 44 St,West 43 St,E
"[40.76804, -73.99565, 40.76915, -73.99481]",M01084612,#FF0000,12 AVE,West 52 St,West 54 St,E
"[40.76337, -73.99628, 40.76252, -73.99424]",M01087515,#00FF00,WEST 46 ST,Eleventh Ave,Tenth Ave,N
"[40.86694, -73.92859, 40.86689, -73.92865]",M0080151730,#FF0000,PAYSON AVE,Seaman Ave,Dyckman St,W
"[40.76692, -73.99529, 40.76705, -73.9956]",M011088315,#00FF00,WEST 51 ST,Eleventh Ave,Twelfth Ave,S
"[40.86695, -73.93087, 40.86699, -73.93084]",M01167019,#FF0000,STAFF ST,Riverside Dr,Dyckman St,E
"[40.76705, -73.9956, 40.76718, -73.9959]",M011088413,#FF0000,WEST 51 ST,Eleventh Ave,Twelfth Ave,S
"[40.86699, -73.93084, 40.86721, -73.93069, 40.86744, -73.93044, 40.8677, -73.93004]",M01167038,#00FF00,STAFF ST,Riverside Dr,Dyckman St,E
"[40.76718, -73.9959, 40.76727, -73.9961]",M011088510,#00FF00,WEST 51 ST,Eleventh Ave,Twelfth Ave,S
"[40.86694, -73.93103, 40.86695, -73.93102, 40.86704, -73.93097]",M0116710,#FF0000,STAFF ST,Riverside Dr,Dyckman St,W
"[40.76411, -73.9961, 40.76484, -73.99785]",M01326916,#00FF00,WEST 47 ST,11 Ave,12 Ave,N
"[40.86704, -73.93097, 40.86729, -73.93081, 40.86752, -73.93054, 40.86777, -73.93015]",M01167139,#00FF00,STAFF ST,Riverside Dr,Dyckman St,W
"[40.76401, -73.99617, 40.76475, -73.99794]",M01327014,#00FF00,WEST 47 ST,11 Ave,12 Ave,S
"[40.86679, -73.93102, 40.86671, -73.93092, 40.86646, -73.93054]",M0124180,#FF0000,RIVERSIDE DR,Staff St,Riverside Dr,S
"[40.76227, -73.99564, 40.76233, -73.99577]",M013273478,#FF0000,WEST 45 ST,Tenth Ave,Eleventh Ave,N
"[40.86646, -73.93054, 40.86645, -73.93053, 40.8662, -73.93024, 40.86594, -73.92987, 40.86578, -73.92953, 40.8657, -73.92921, 40.86564, -73.92868, 40.86562, -73.92843, 40.86558, -73.92816, 40.86558, -73.92816]",M012418180,#00FF00,RIVERSIDE DR,Staff St,Riverside Dr,S
"[40.76233, -73.99577, 40.76274, -73.99674]",M013273518,#00FF00,WEST 45 ST,Tenth Ave,Eleventh Ave,N
"[40.76333, -73.99658, 40.76282, -73.99695]",M01331413,#00FF00,11 AVE,West 46 St,West 45 St,W
"[40.86508, -73.92796, 40.86542, -73.92736]",M00205012,#00FF00,BROADWAY,Thayer St,Dyckman St,E
"[40.76279, -73.99681, 40.76293, -73.9967]",M01332013,#FF0000,11 AVE,West 45 St,West 46 St,E
"[40.86347, -73.92986, 40.86418, -73.92923]",M00205610,#00FF00,BROADWAY,Dongan Pl,Arden St,E
"[40.76293, -73.9967, 40.76328, -73.99645]",M01332071,#00FF00,11 AVE,West 45 St,West 46 St,E
"[40.86418, -73.92923, 40.86452, -73.92892]",M002056323,#00FF00,BROADWAY,Dongan Pl,Arden St,E
"[40.76529, -73.99498, 40.76578, -73.99461]",M01332111,#00FF00,11 AVE,West 49 St,West 50 St,E
"[40.86465, -73.92876, 40.86478, -73.92851]",M00205712,#FF0000,BROADWAY,Arden St,Thayer St,E
"[40.7627, -73.99704, 40.7622, -73.9974]",M01332511,#FF0000,11 AVE,West 45 St,West 44 St,W
"[40.76396, -73.99611, 40.76347, -73.99648]",M01332612,#00FF00,11 AVE,West 47 St,West 46 St,W
"[40.86478, -73.92851, 40.86497, -73.92816]",M00205795,#00FF00,BROADWAY,Arden St,Thayer St,E
"[40.76928, -73.99471, 40.76975, -73.99432]",M00398713,#FF0000,12 AVE,West 54 St,West 55 St,E
"[40.86564, -73.92774, 40.8657, -73.92825]",M00209396,#00FF00,RIVERSIDE DR,Dyckman St,Seaman Ave,N
"[40.76913, -73.99469, 40.76842, -73.99293]",M00998120,#FF0000,WEST 54 ST,Twelfth Ave,Eleventh Ave,S
"[40.86261, -73.92851, 40.86285, -73.92784]",M00218613,#00FF00,SHERMAN AVE,Sickles St,Arden St,E
"[40.86607, -73.9278, 40.86617, -73.92792]",M003180225,#FF0000,DYCKMAN ST,Broadway,Seaman Ave,N
"[40.71017, -73.98985, 40.71005, -73.99078]",M00306816,#00FF00,SOUTH ST,Rutgers Slip,Pike Slip,W
"[40.86012, -73.92841, 40.8597, -73.92815]",M00799719,#00FF00,ELLWOOD ST,Nagle Ave,Bogardus Pl,S
"[40.71005, -73.99078, 40.70993, -73.99164]",M003068278,#00FF00,SOUTH ST,Rutgers Slip,Pike Slip,W
"[40.86077, -73.92884, 40.86033, -73.92855]",M0079989,#00FF00,ELLWOOD ST,West 196 St,Nagle Ave,S
"[40.70952, -73.99431, 40.7093, -73.996]",M00306919,#00FF00,SOUTH ST,Market Slip,Catherine Slip,W
"[40.86212, -73.92968, 40.86098, -73.92897]",M00799920,#00FF00,ELLWOOD ST,Broadway,West 196 St,S
"[40.70982, -73.99214, 40.7097, -73.99301]",M00307015,#00FF00,SOUTH ST,Pike Slip,Market Slip,W
"[40.86451, -73.92889, 40.86367, -73.92836]",M00800020,#00FF00,ARDEN ST,Broadway,Dongan Pl,S
"[40.7097, -73.99301, 40.70957, -73.99392]",M003070260,#FF0000,SOUTH ST,Pike Slip,Market Slip,W
"[40.86279, -73.92776, 40.86105, -73.92664]",M00800320,#00FF00,ARDEN ST,Sherman Ave,Nagle Ave,S
"[40.71246, -73.99267, 40.71239, -73.99373]",M00424615,#FF0000,MADISON ST,Pike St,Mechanics Alley,N
"[40.71239, -73.99385, 40.71237, -73.99426]",M00424712,#FF0000,MADISON ST,Mechanics Alley,Market St,N
"[40.8635, -73.92824, 40.86301, -73.92791]",M00800412,#00FF00,ARDEN ST,Dongan Pl,Sherman Ave,S
"[40.71154, -73.99419, 40.71156, -73.99385]",M00424811,#00FF00,MONROE ST,Market St,Pike St,S
"[40.86457, -73.92876, 40.8644, -73.92866]",M00800519,#00FF00,ARDEN ST,Broadway,Sherman Ave,N
"[40.71156, -73.99385, 40.71158, -73.99349]",M004248106,#00FF00,MONROE ST,Market St,Pike St,S
"[40.8644, -73.92866, 40.86356, -73.92811]",M00800585,#00FF00,ARDEN ST,Broadway,Sherman Ave,N
"[40.71158, -73.99349, 40.71161, -73.993]",M004248205,#FF0000,MONROE ST,Market St,Pike St,S
"[40.71161, -73.993, 40.71164, -73.99257]",M004248341,#00FF00,MONROE ST,Market St,Pike St,S
"[40.86356, -73.92811, 40.86349, -73.92806]",M008005427,#FF0000,ARDEN ST,Broadway,Sherman Ave,N
"[40.71165, -73.99418, 40.71169, -73.99352]",M00425015,#00FF00,MONROE ST,Market St,Pike St,N
"[40.86349, -73.92806, 40.86331, -73.92794]",M008005458,#00FF00,ARDEN ST,Broadway,Sherman Ave,N
"[40.71169, -73.99352, 40.71175, -73.99258]",M004250198,#FF0000,MONROE ST,Market St,Pike St,N
"[40.86331, -73.92794, 40.86306, -73.92777]",M008005531,#00FF00,ARDEN ST,Broadway,Sherman Ave,N
"[40.71165, -73.9867, 40.7128, -73.98685]",M00425715,#00FF00,CLINTON ST,Cherry St,Madison St,E
"[40.86293, -73.92795, 40.86282, -73.92826]",M0080520,#00FF00,SHERMAN AVE,Arden St,Broadway,W
"[40.71164, -73.98685, 40.71279, -73.987]",M00426016,#00FF00,CLINTON ST,Cherry St,Madison St,W
"[40.71147, -73.98684, 40.71114, -73.98987]",M00429613,#00FF00,CHERRY ST,Clinton St,Rutgers Slip,S
"[40.71096, -73.99236, 40.71085, -73.99287]",M00429915,#00FF00,CHERRY ST,Pike Slip,Market St,N
"[40.71085, -73.99287, 40.71073, -73.99346]",M004299160,#FF0000,CHERRY ST,Pike Slip,Market St,N
"[40.86282, -73.92826, 40.86275, -73.92846]",M00805295,#FF0000,SHERMAN AVE,Arden St,Broadway,W
"[40.71073, -73.99346, 40.71062, -73.99401]",M004299331,#00FF00,CHERRY ST,Pike Slip,Market St,N
"[40.86275, -73.92846, 40.86237, -73.92955]",M008052156,#00FF00,SHERMAN AVE,Arden St,Broadway,W
"[40.71085, -73.9923, 40.71052, -73.99399]",M0043019,#00FF00,CHERRY ST,Pike Slip,Market Slip,S
"[40.86237, -73.92955, 40.86225, -73.92988]",M008052489,#FF0000,SHERMAN AVE,Arden St,Broadway,W
"[40.71056, -73.98667, 40.71144, -73.98682]",M00431610,#00FF00,CLINTON ST,South St,Cherry St,W
"[40.86619, -73.92814, 40.86578, -73.92842]",M0080620,#00FF00,SEAMAN AVE,Dyckman St,Riverside Dr,W
"[40.71063, -73.99407, 40.71151, -73.99418]",M00435810,#00FF00,MARKET ST,Cherry St,Monroe St,E
"[40.71239, -73.99429, 40.71295, -73.99438]",M00435910,#00FF00,MARKET ST,Madison St,Henry St,E
"[40.86021, -73.9287, 40.86012, -73.92898]",M00807113,#00FF00,NAGLE AVE,Ellwood St,Broadway,W
"[40.71062, -73.99422, 40.71151, -73.99433]",M00436413,#00FF00,MARKET ST,Cherry St,Monroe St,W
"[40.86012, -73.92898, 40.8601, -73.92905]",M00807197,#00FF00,NAGLE AVE,Ellwood St,Broadway,W
"[40.71233, -73.99264, 40.71178, -73.99257]",M00437412,#00FF00,PIKE ST,Madison St,Monroe St,W
"[40.8601, -73.92905, 40.86007, -73.92914]",M008071119,#00FF00,NAGLE AVE,Ellwood St,Broadway,W
"[40.71103, -73.99195, 40.71234, -73.99219]",M00437515,#00FF00,PIKE ST,Cherry St,Madison St,E
"[40.86022, -73.92832, 40.86057, -73.92734]",M00807513,#00FF00,NAGLE AVE,Ellwood St,Sickles St,E
"[40.71272, -73.9899, 40.71332, -73.99003]",M00438116,#00FF00,RUTGERS ST,Madison St,Henry St,E
"[40.86014, -73.92827, 40.85972, -73.92799]",M00825119,#00FF00,ELLWOOD ST,Nagle Ave,Hillside Ave,N
"[40.71272, -73.99004, 40.71327, -73.99016]",M00438314,#00FF00,RUTGERS ST,Madison St,Henry St,W
"[40.86213, -73.92956, 40.86097, -73.9288]",M00825220,#00FF00,ELLWOOD ST,Sherman Ave,Nagle Ave,N
"[40.71242, -73.99214, 40.71244, -73.99191]",M00443115,#FF0000,MADISON ST,Pike St,Rutgers St,S
"[40.86097, -73.9288, 40.86085, -73.92872]",M008252493,#FF0000,ELLWOOD ST,Sherman Ave,Nagle Ave,N
"[40.71244, -73.9919, 40.71249, -73.99114]",M00443181,#00FF00,MADISON ST,Pike St,Rutgers St,S
"[40.86085, -73.92872, 40.86041, -73.92844]",M008252543,#00FF00,ELLWOOD ST,Sherman Ave,Nagle Ave,N
"[40.71249, -73.99114, 40.71252, -73.9908]",M004431291,#00FF00,MADISON ST,Pike St,Rutgers St,S
"[40.86233, -73.92992, 40.8629, -73.92993]",M0085800,#FF0000,BROADWAY,Sherman Ave,Dongan Pl,E
"[40.71252, -73.9908, 40.71257, -73.99009]",M004431386,#00FF00,MADISON ST,Pike St,Rutgers St,S
"[40.71226, -73.99426, 40.71235, -73.99266]",M00580814,#FF0000,MADISON ST,Market St,Pike St,S
"[40.71235, -73.99446, 40.71232, -73.99488]",M00580914,#FF0000,MADISON ST,Market St,Catherine St,N
"[40.71019, -73.98984, 40.7111, -73.99002]",M00650811,#00FF00,RUTGERS SLIP,South St,Cherry St,W
"[40.8629, -73.92993, 40.86319, -73.92993]",M008580207,#00FF00,BROADWAY,Sherman Ave,Dongan Pl,E
"[40.71282, -73.98855, 40.71279, -73.98884]",M00662512,#FF0000,MADISON ST,Jefferson St,Rutgers St,N
"[40.86602, -73.9281, 40.86573, -73.92829]",M00880739,#00FF00,SEAMAN AVE,Dyckman St,Riverside Dr,E
"[40.71279, -73.98884, 40.7127, -73.9899]",M00662593,#00FF00,MADISON ST,Jefferson St,Rutgers St,N
"[40.71268, -73.99011, 40.71253, -73.99215]",M00662615,#FF0000,MADISON ST,Rutgers St,Pike St,N
"[40.86223, -73.92959, 40.86254, -73.92869]",M00881013,#00FF00,SHERMAN AVE,Ellwood St,Sickles St,E
"[40.71126, -73.98987, 40.7111, -73.99102]",M00714014,#00FF00,CHERRY ST,Rutgers St,Pike Slip,N
"[40.86067, -73.93067, 40.86089, -73.93057]",M00883010,#FF0000,BROADWAY,West 196 St,Ellwood St,E
"[40.7111, -73.99102, 40.71104, -73.99144]",M007140336,#FF0000,CHERRY ST,Rutgers St,Pike Slip,N
"[40.71104, -73.99144, 40.71098, -73.99189]",M007140454,#00FF00,CHERRY ST,Rutgers St,Pike Slip,N
"[40.86089, -73.93057, 40.86137, -73.93033]",M00883095,#00FF00,BROADWAY,West 196 St,Ellwood St,E
"[40.86137, -73.93033, 40.86157, -73.93024]",M008830282,#FF0000,BROADWAY,West 196 St,Ellwood St,E
"[40.70945, -73.994, 40.70973, -73.992]",M0071680,#FF0000,SOUTH ST,Market Slip,Pike Slip,E
"[40.71147, -73.98641, 40.71144, -73.98667]",M007276404,#00FF00,CHERRY ST,Montgomery St,Clinton St,S
"[40.86157, -73.93024, 40.86175, -73.93015]",M008830361,#00FF00,BROADWAY,West 196 St,Ellwood St,E
"[40.71168, -73.9942, 40.71224, -73.99427]",M00766214,#00FF00,MARKET ST,Monroe St,Madison St,E
"[40.86175, -73.93015, 40.86212, -73.92997]",M008830428,#FF0000,BROADWAY,West 196 St,Ellwood St,E
"[40.71167, -73.99435, 40.71223, -73.99442]",M00766414,#00FF00,MARKET ST,Monroe St,Madison St,W
"[40.86575, -73.92853, 40.86597, -73.92949]",M00887418,#00FF00,RIVERSIDE DR,Seaman Ave,Payson Ave,N
"[40.71255, -73.99223, 40.71293, -73.99228]",M00786315,#FF0000,PIKE ST,Madison St,Henry St,E
"[40.71135, -73.98969, 40.71139, -73.98969]",M00802016,#FF0000,RUTGERS ST,Cherry St,Madison St,E
"[40.86597, -73.92949, 40.866, -73.92963]",M008874294,#FF0000,RIVERSIDE DR,Seaman Ave,Payson Ave,N
"[40.71139, -73.98969, 40.7119, -73.98977]",M00802032,#00FF00,RUTGERS ST,Cherry St,Madison St,E
"[40.7119, -73.98977, 40.71199, -73.98978]",M008020219,#FF0000,RUTGERS ST,Cherry St,Madison St,E
"[40.71199, -73.98978, 40.71253, -73.98986]",M008020250,#00FF00,RUTGERS ST,Cherry St,Madison St,E
"[40.866, -73.92963, 40.86602, -73.9297]",M008874334,#00FF00,RIVERSIDE DR,Seaman Ave,Payson Ave,N
"[40.71133, -73.98983, 40.71148, -73.98985]",M00894616,#FF0000,RUTGERS ST,Cherry St,Madison St,W
"[40.86604, -73.92987, 40.86644, -73.93037]",M0124299,#00FF00,RIVERSIDE DR,Payson Ave,Henshaw St,N
"[40.71148, -73.98985, 40.71252, -73.99001]",M00894672,#00FF00,RUTGERS ST,Cherry St,Madison St,W
"[40.86537, -73.92768, 40.86523, -73.92792, 40.8652, -73.92799]",M00840820,#FF0000,BROADWAY,Riverside Dr,Bennett Ave,W
"[40.71112, -73.99003, 40.71088, -73.99178]",M0089797,#00FF00,CHERRY ST,Rutgers Slip,Pike St,S
"[40.71088, -73.99178, 40.71087, -73.99186]",M008979498,#FF0000,CHERRY ST,Rutgers Slip,Pike St,S
"[40.8652, -73.92799, 40.86512, -73.92813, 40.86469, -73.92895, 40.86464, -73.92902, 40.86452, -73.92921, 40.86438, -73.92938, 40.86424, -73.92953, 40.8641, -73.92967, 40.86393, -73.92979, 40.86379, -73.92989, 40.8636, -73.93002, 40.86349, -73.93005]",M008408126,#00FF00,BROADWAY,Riverside Dr,Bennett Ave,W
"[40.71058, -73.98653, 40.711, -73.9866]",M00986711,#00FF00,CLINTON ST,South St,Cherry St,E
"[40.86349, -73.93005, 40.86341, -73.93007, 40.86322, -73.93007]",M008408990,#FF0000,BROADWAY,Riverside Dr,Bennett Ave,W
"[40.711, -73.9866, 40.7111, -73.98662]",M009867165,#FF0000,CLINTON ST,South St,Cherry St,E
"[40.86322, -73.93007, 40.86261, -73.93007, 40.8622, -73.93006]",M0084081089,#00FF00,BROADWAY,Riverside Dr,Bennett Ave,W
"[40.7111, -73.98662, 40.71144, -73.98667]",M009867200,#00FF00,CLINTON ST,South St,Cherry St,E
"[40.8622, -73.93006, 40.86217, -73.93006, 40.86196, -73.93014]",M0084081463,#FF0000,BROADWAY,Riverside Dr,Bennett Ave,W
